time,ax,ay,az,floor
307.57,0.001,2.43E-05,-1.95E-05,16
307.58,0.001,2.45E-05,-1.96E-05,16
307.59,0.001,2.47E-05,-1.96E-05,16
307.6,0.001,2.48E-05,-1.97E-05,16
307.61,0.001,2.50E-05,-1.98E-05,16
307.62,0.001,2.52E-05,-1.99E-05,16
307.63,0.001,2.53E-05,-1.99E-05,16
307.64,0.001,2.55E-05,-2.00E-05,16
307.65,0.001,2.56E-05,-2.01E-05,16
307.66,0.001,2.58E-05,-2.01E-05,16
307.67,0.001,2.59E-05,-2.02E-05,16
307.68,0.001,2.61E-05,-2.02E-05,16
307.69,0.001,2.62E-05,-2.03E-05,16
307.7,0.001,2.63E-05,-2.03E-05,16
307.71,0.001,2.64E-05,-2.04E-05,16
307.72,0.001,2.66E-05,-2.04E-05,16
307.73,0.001,2.67E-05,-2.04E-05,16
307.74,0.001,2.68E-05,-2.05E-05,16
307.75,0.001,2.69E-05,-2.05E-05,16
307.76,0.001,2.70E-05,-2.05E-05,16
307.77,0.001,2.71E-05,-2.05E-05,16
307.78,0.001,2.71E-05,-2.05E-05,16
307.79,0.001,2.72E-05,-2.06E-05,16
307.8,0.001,2.73E-05,-2.06E-05,16
307.81,0.001,2.74E-05,-2.06E-05,16
307.82,0.001,2.74E-05,-2.06E-05,16
307.83,0.001,2.75E-05,-2.05E-05,16
307.84,0.001,2.75E-05,-2.05E-05,16
307.85,0.001,2.76E-05,-2.05E-05,16
307.86,0.001,2.76E-05,-2.05E-05,16
307.87,0.001,2.76E-05,-2.05E-05,16
307.88,0.001,2.77E-05,-2.04E-05,16
307.89,0.001,2.77E-05,-2.04E-05,16
307.9,0.001,2.77E-05,-2.04E-05,16
307.91,0.001,2.77E-05,-2.03E-05,16
307.92,0.001,2.77E-05,-2.03E-05,16
307.93,0.001,2.77E-05,-2.03E-05,16
307.94,0.001,2.77E-05,-2.02E-05,16
307.95,0.001,2.77E-05,-2.02E-05,16
307.96,0.001,2.77E-05,-2.01E-05,16
307.97,0.001,2.77E-05,-2.00E-05,16
307.98,0.001,2.77E-05,-2.00E-05,16
307.99,0.001,2.76E-05,-1.99E-05,16
308,0.001,2.76E-05,-1.98E-05,16
308.01,0.001,2.75E-05,-1.98E-05,16
308.02,0.001,2.75E-05,-1.97E-05,16
308.03,0.001,2.74E-05,-1.96E-05,16
308.04,0.001,2.74E-05,-1.95E-05,16
308.05,0.001,2.73E-05,-1.94E-05,16
308.06,0.001,2.73E-05,-1.93E-05,16
308.07,0.001,2.72E-05,-1.92E-05,16
308.08,0.001,2.71E-05,-1.91E-05,16
308.09,0.001,2.70E-05,-1.90E-05,16
308.1,0.001,2.69E-05,-1.89E-05,16
308.11,0.001,2.68E-05,-1.88E-05,16
308.12,0.001,2.67E-05,-1.87E-05,16
308.13,0.001,2.66E-05,-1.86E-05,16
308.14,0.001,2.65E-05,-1.84E-05,16
308.15,0.001,2.64E-05,-1.83E-05,16
308.16,0.001,2.63E-05,-1.82E-05,16
308.17,0.001,2.62E-05,-1.81E-05,16
308.18,0.001,2.60E-05,-1.79E-05,16
308.19,0.001,2.59E-05,-1.78E-05,16
308.2,0.001,2.58E-05,-1.76E-05,16
308.21,0.001,2.56E-05,-1.75E-05,16
308.22,0.001,2.55E-05,-1.73E-05,16
308.23,0.001,2.53E-05,-1.72E-05,16
308.24,0.001,2.52E-05,-1.70E-05,16
308.25,0.001,2.50E-05,-1.69E-05,16
308.26,0.001,2.48E-05,-1.67E-05,16
308.27,0.001,2.47E-05,-1.66E-05,16
308.28,0.001,2.45E-05,-1.64E-05,16
308.29,0.001,2.43E-05,-1.62E-05,16
308.3,0.001,2.41E-05,-1.61E-05,16
308.31,0.001,2.39E-05,-1.59E-05,16
308.32,0.001,2.37E-05,-1.57E-05,16
308.33,0.001,2.35E-05,-1.55E-05,16
308.34,0.001,2.33E-05,-1.53E-05,16
308.35,0.001,2.31E-05,-1.52E-05,16
308.36,0.001,2.29E-05,-1.50E-05,16
308.37,0.001,2.27E-05,-1.48E-05,16
308.38,0.001,2.25E-05,-1.46E-05,16
308.39,0.001,2.23E-05,-1.44E-05,16
308.4,0.001,2.20E-05,-1.42E-05,16
308.41,0.001,2.18E-05,-1.40E-05,16
308.42,0.001,2.16E-05,-1.38E-05,16
308.43,0.001,2.13E-05,-1.36E-05,16
308.44,0.001,2.11E-05,-1.34E-05,16
308.45,0.001,2.08E-05,-1.32E-05,16
308.46,0.001,2.06E-05,-1.30E-05,16
308.47,0.001,2.03E-05,-1.27E-05,16
308.48,0.001,2.01E-05,-1.25E-05,16
308.49,0.001,1.98E-05,-1.23E-05,16
308.5,0.001,1.95E-05,-1.21E-05,16
308.51,0.001,1.93E-05,-1.19E-05,16
308.52,0.001,1.90E-05,-1.16E-05,16
308.53,0.001,1.87E-05,-1.14E-05,16
308.54,0.001,1.85E-05,-1.12E-05,16
308.55,0.001,1.82E-05,-1.10E-05,16
308.56,0.001,1.79E-05,-1.07E-05,16
308.57,0.001,1.76E-05,-1.05E-05,16
308.58,0.001,1.73E-05,-1.03E-05,16
308.59,0.001,1.70E-05,-1.00E-05,16
308.6,0.001,1.67E-05,-9.77E-06,16
308.61,0.001,1.64E-05,-9.53E-06,16
308.62,0.001,1.61E-05,-9.29E-06,16
308.63,0.001,1.58E-05,-9.05E-06,16
308.64,0.001,1.55E-05,-8.81E-06,16
308.65,0.0004882,1.52E-05,-8.56E-06,16
308.66,0.0004743,1.49E-05,-8.31E-06,16
308.67,0.0004602,1.46E-05,-8.07E-06,16
308.68,0.0004461,1.42E-05,-7.82E-06,16
308.69,0.000432,1.39E-05,-7.57E-06,16
308.7,0.0004178,1.36E-05,-7.31E-06,16
308.71,0.0004035,1.33E-05,-7.06E-06,16
308.72,0.0003891,1.30E-05,-6.81E-06,16
308.73,0.0003748,1.26E-05,-6.55E-06,16
308.74,0.0003603,1.23E-05,-6.30E-06,16
308.75,0.0003458,1.20E-05,-6.04E-06,16
308.76,0.0003313,1.16E-05,-5.79E-06,16
308.77,0.0003167,1.13E-05,-5.53E-06,16
308.78,0.0003021,1.09E-05,-5.27E-06,16
308.79,0.0002874,1.06E-05,-5.01E-06,16
308.8,0.0002727,1.03E-05,-4.75E-06,16
308.81,0.000258,9.92E-06,-4.49E-06,16
308.82,0.0002433,9.58E-06,-4.23E-06,16
308.83,0.0002285,9.23E-06,-3.97E-06,16
308.84,0.0002137,8.88E-06,-3.71E-06,16
308.85,0.0001989,8.54E-06,-3.44E-06,16
308.86,0.000184,8.19E-06,-3.18E-06,16
308.87,0.0001692,7.84E-06,-2.92E-06,16
308.88,0.0001543,7.48E-06,-2.66E-06,16
308.89,0.0001394,7.13E-06,-2.39E-06,16
308.9,0.0001245,6.78E-06,-2.13E-06,16
308.91,0.0001097,6.42E-06,-1.87E-06,16
308.92,9.48E-05,6.07E-06,-1.61E-06,16
308.93,7.99E-05,5.71E-06,-1.34E-06,16
308.94,6.50E-05,5.36E-06,-1.08E-06,16
308.95,5.02E-05,5.00E-06,-8.17E-07,16
308.96,3.53E-05,4.64E-06,-5.54E-07,16
308.97,2.05E-05,4.29E-06,-2.92E-07,16
308.98,5.62E-06,3.93E-06,-3.03E-08,16
308.99,-9.19E-06,3.57E-06,2.31E-07,16
309,-2.40E-05,3.21E-06,4.92E-07,16
309.01,-3.87E-05,2.85E-06,7.53E-07,16
309.02,-5.35E-05,2.50E-06,1.01E-06,16
309.03,-6.82E-05,2.14E-06,1.27E-06,16
309.04,-8.28E-05,1.78E-06,1.53E-06,16
309.05,-9.75E-05,1.42E-06,1.79E-06,16
309.06,-0.0001121,1.06E-06,2.05E-06,16
309.07,-0.0001266,7.04E-07,2.30E-06,16
309.08,-0.0001411,3.47E-07,2.56E-06,16
309.09,-0.0001556,-9.92E-09,2.82E-06,16
309.1,-0.00017,-3.66E-07,3.07E-06,16
309.11,-0.0001844,-7.22E-07,3.32E-06,16
309.12,-0.0001987,-1.08E-06,3.58E-06,16
309.13,-0.0002129,-1.43E-06,3.83E-06,16
309.14,-0.0002271,-1.79E-06,4.08E-06,16
309.15,-0.0002412,-2.14E-06,4.33E-06,16
309.16,-0.0002553,-2.49E-06,4.58E-06,16
309.17,-0.0002693,-2.84E-06,4.82E-06,16
309.18,-0.0002832,-3.19E-06,5.07E-06,16
309.19,-0.000297,-3.54E-06,5.31E-06,16
309.2,-0.0003108,-3.89E-06,5.55E-06,16
309.21,-0.0003245,-4.23E-06,5.80E-06,16
309.22,-0.0003381,-4.58E-06,6.04E-06,16
309.23,-0.0003516,-4.92E-06,6.28E-06,16
309.24,-0.0003651,-5.26E-06,6.51E-06,16
309.25,-0.0003784,-5.60E-06,6.75E-06,16
309.26,-0.0003917,-5.94E-06,6.98E-06,16
309.27,-0.0004049,-6.28E-06,7.21E-06,16
309.28,-0.000418,-6.62E-06,7.44E-06,16
309.29,-0.0004309,-6.95E-06,7.67E-06,16
309.3,-0.0004438,-7.28E-06,7.90E-06,16
309.31,-0.0004566,-7.61E-06,8.13E-06,16
309.32,-0.0004693,-7.94E-06,8.35E-06,16
309.33,-0.0004818,-8.26E-06,8.57E-06,16
309.34,-0.0004943,-8.59E-06,8.79E-06,16
309.35,-0.001,-8.91E-06,9.01E-06,16
309.36,-0.001,-9.23E-06,9.22E-06,16
309.37,-0.001,-9.55E-06,9.44E-06,16
309.38,-0.001,-9.86E-06,9.65E-06,16
309.39,-0.001,-1.02E-05,9.86E-06,16
309.4,-0.001,-1.05E-05,1.01E-05,16
309.41,-0.001,-1.08E-05,1.03E-05,16
309.42,-0.001,-1.11E-05,1.05E-05,16
309.43,-0.001,-1.14E-05,1.07E-05,16
309.44,-0.001,-1.17E-05,1.09E-05,16
309.45,-0.001,-1.20E-05,1.11E-05,16
309.46,-0.001,-1.23E-05,1.13E-05,16
309.47,-0.001,-1.26E-05,1.15E-05,16
309.48,-0.001,-1.29E-05,1.16E-05,16
309.49,-0.001,-1.32E-05,1.18E-05,16
309.5,-0.001,-1.34E-05,1.20E-05,16
309.51,-0.001,-1.37E-05,1.22E-05,16
309.52,-0.001,-1.40E-05,1.24E-05,16
309.53,-0.001,-1.43E-05,1.25E-05,16
309.54,-0.001,-1.45E-05,1.27E-05,16
309.55,-0.001,-1.48E-05,1.29E-05,16
309.56,-0.001,-1.51E-05,1.31E-05,16
309.57,-0.001,-1.53E-05,1.32E-05,16
309.58,-0.001,-1.56E-05,1.34E-05,16
309.59,-0.001,-1.58E-05,1.35E-05,16
309.6,-0.001,-1.61E-05,1.37E-05,16
309.61,-0.001,-1.63E-05,1.39E-05,16
309.62,-0.001,-1.66E-05,1.40E-05,16
309.63,-0.001,-1.68E-05,1.42E-05,16
309.64,-0.001,-1.71E-05,1.43E-05,16
309.65,-0.001,-1.73E-05,1.44E-05,16
309.66,-0.001,-1.75E-05,1.46E-05,16
309.67,-0.001,-1.78E-05,1.47E-05,16
309.68,-0.001,-1.80E-05,1.49E-05,16
309.69,-0.001,-1.82E-05,1.50E-05,16
309.7,-0.001,-1.84E-05,1.51E-05,16
309.71,-0.001,-1.86E-05,1.52E-05,16
309.72,-0.001,-1.88E-05,1.54E-05,16
309.73,-0.001,-1.90E-05,1.55E-05,16
309.74,-0.001,-1.92E-05,1.56E-05,16
309.75,-0.001,-1.94E-05,1.57E-05,16
309.76,-0.001,-1.96E-05,1.58E-05,16
309.77,-0.001,-1.98E-05,1.59E-05,16
309.78,-0.001,-2.00E-05,1.60E-05,16
309.79,-0.001,-2.01E-05,1.61E-05,16
309.8,-0.001,-2.03E-05,1.62E-05,16
309.81,-0.001,-2.05E-05,1.63E-05,16
309.82,-0.001,-2.06E-05,1.64E-05,16
309.83,-0.001,-2.08E-05,1.65E-05,16
309.84,-0.001,-2.10E-05,1.66E-05,16
309.85,-0.001,-2.11E-05,1.66E-05,16
309.86,-0.001,-2.13E-05,1.67E-05,16
309.87,-0.001,-2.14E-05,1.68E-05,16
309.88,-0.001,-2.15E-05,1.69E-05,16
309.89,-0.001,-2.17E-05,1.69E-05,16
309.9,-0.001,-2.18E-05,1.70E-05,16
309.91,-0.001,-2.19E-05,1.71E-05,16
309.92,-0.001,-2.21E-05,1.71E-05,16
309.93,-0.001,-2.22E-05,1.72E-05,16
309.94,-0.001,-2.23E-05,1.72E-05,16
309.95,-0.001,-2.24E-05,1.73E-05,16
309.96,-0.001,-2.25E-05,1.73E-05,16
309.97,-0.001,-2.26E-05,1.73E-05,16
309.98,-0.001,-2.27E-05,1.74E-05,16
309.99,-0.001,-2.28E-05,1.74E-05,16
310,-0.001,-2.29E-05,1.74E-05,16
310.01,-0.001,-2.29E-05,1.75E-05,16
310.02,-0.001,-2.30E-05,1.75E-05,16
310.03,-0.001,-2.31E-05,1.75E-05,16
310.04,-0.001,-2.32E-05,1.75E-05,16
310.05,-0.001,-2.32E-05,1.75E-05,16
310.06,-0.001,-2.33E-05,1.76E-05,16
310.07,-0.001,-2.33E-05,1.76E-05,16
310.08,-0.001,-2.34E-05,1.76E-05,16
310.09,-0.001,-2.34E-05,1.76E-05,16
310.1,-0.001,-2.35E-05,1.76E-05,16
310.11,-0.001,-2.35E-05,1.76E-05,16
310.12,-0.001,-2.35E-05,1.75E-05,16
310.13,-0.001,-2.35E-05,1.75E-05,16
310.14,-0.001,-2.36E-05,1.75E-05,16
310.15,-0.001,-2.36E-05,1.75E-05,16
310.16,-0.001,-2.36E-05,1.75E-05,16
310.17,-0.001,-2.36E-05,1.74E-05,16
310.18,-0.001,-2.36E-05,1.74E-05,16
310.19,-0.001,-2.36E-05,1.74E-05,16
310.2,-0.001,-2.36E-05,1.73E-05,16
310.21,-0.001,-2.36E-05,1.73E-05,16
310.22,-0.001,-2.36E-05,1.73E-05,16
310.23,-0.001,-2.35E-05,1.72E-05,16
310.24,-0.001,-2.35E-05,1.72E-05,16
310.25,-0.001,-2.35E-05,1.71E-05,16
310.26,-0.001,-2.34E-05,1.71E-05,16
310.27,-0.001,-2.34E-05,1.70E-05,16
310.28,-0.001,-2.34E-05,1.69E-05,16
310.29,-0.001,-2.33E-05,1.69E-05,16
310.3,-0.001,-2.33E-05,1.68E-05,16
310.31,-0.001,-2.32E-05,1.67E-05,16
310.32,-0.001,-2.31E-05,1.67E-05,16
310.33,-0.001,-2.31E-05,1.66E-05,16
310.34,-0.001,-2.30E-05,1.65E-05,16
310.35,-0.001,-2.29E-05,1.64E-05,16
310.36,-0.001,-2.29E-05,1.63E-05,16
310.37,-0.001,-2.28E-05,1.62E-05,16
310.38,-0.001,-2.27E-05,1.61E-05,16
310.39,-0.001,-2.26E-05,1.60E-05,16
310.4,-0.001,-2.25E-05,1.59E-05,16
310.41,-0.001,-2.24E-05,1.58E-05,16
310.42,-0.001,-2.23E-05,1.57E-05,16
310.43,-0.001,-2.22E-05,1.56E-05,16
310.44,-0.001,-2.21E-05,1.55E-05,16
310.45,-0.001,-2.20E-05,1.54E-05,16
310.46,-0.001,-2.18E-05,1.53E-05,16
310.47,-0.001,-2.17E-05,1.52E-05,16
310.48,-0.001,-2.16E-05,1.51E-05,16
310.49,-0.001,-2.14E-05,1.49E-05,16
310.5,-0.001,-2.13E-05,1.48E-05,16
310.51,-0.001,-2.12E-05,1.47E-05,16
310.52,-0.001,-2.10E-05,1.45E-05,16
310.53,-0.001,-2.09E-05,1.44E-05,16
310.54,-0.001,-2.07E-05,1.43E-05,16
310.55,-0.001,-2.06E-05,1.41E-05,16
310.56,-0.001,-2.04E-05,1.40E-05,16
310.57,-0.001,-2.02E-05,1.38E-05,16
310.58,-0.001,-2.01E-05,1.37E-05,16
310.59,-0.001,-1.99E-05,1.35E-05,16
310.6,-0.001,-1.97E-05,1.34E-05,16
310.61,-0.001,-1.95E-05,1.32E-05,16
310.62,-0.001,-1.94E-05,1.31E-05,16
310.63,-0.001,-1.92E-05,1.29E-05,16
310.64,-0.001,-1.90E-05,1.28E-05,16
310.65,-0.001,-1.88E-05,1.26E-05,16
310.66,-0.001,-1.86E-05,1.24E-05,16
310.67,-0.001,-1.84E-05,1.23E-05,16
310.68,-0.001,-1.82E-05,1.21E-05,16
310.69,-0.001,-1.80E-05,1.19E-05,16
310.7,-0.001,-1.78E-05,1.18E-05,16
310.71,-0.001,-1.76E-05,1.16E-05,16
310.72,-0.001,-1.74E-05,1.14E-05,16
310.73,-0.001,-1.71E-05,1.12E-05,16
310.74,-0.001,-1.69E-05,1.10E-05,16
310.75,-0.001,-1.67E-05,1.09E-05,16
310.76,-0.001,-1.65E-05,1.07E-05,16
310.77,-0.001,-1.62E-05,1.05E-05,16
310.78,-0.001,-1.60E-05,1.03E-05,16
310.79,-0.001,-1.58E-05,1.01E-05,16
310.8,-0.001,-1.55E-05,9.91E-06,16
310.81,-0.001,-1.53E-05,9.71E-06,16
310.82,-0.001,-1.50E-05,9.52E-06,16
310.83,-0.001,-1.48E-05,9.32E-06,16
310.84,-0.001,-1.46E-05,9.12E-06,16
310.85,-0.001,-1.43E-05,8.92E-06,16
310.86,-0.000496,-1.41E-05,8.72E-06,16
310.87,-0.0004845,-1.38E-05,8.52E-06,16
310.88,-0.000473,-1.35E-05,8.32E-06,16
310.89,-0.0004614,-1.33E-05,8.11E-06,16
310.9,-0.0004497,-1.30E-05,7.90E-06,16
310.91,-0.000438,-1.28E-05,7.70E-06,16
310.92,-0.0004262,-1.25E-05,7.49E-06,16
310.93,-0.0004143,-1.22E-05,7.28E-06,16
310.94,-0.0004024,-1.19E-05,7.07E-06,16
310.95,-0.0003904,-1.17E-05,6.85E-06,16
310.96,-0.0003783,-1.14E-05,6.64E-06,16
310.97,-0.0003662,-1.11E-05,6.43E-06,16
310.98,-0.0003541,-1.08E-05,6.21E-06,16
310.99,-0.0003419,-1.06E-05,6.00E-06,16
311,-0.0003296,-1.03E-05,5.78E-06,16
311.01,-0.0003173,-1.00E-05,5.56E-06,16
311.02,-0.000305,-9.72E-06,5.34E-06,16
311.03,-0.0002926,-9.43E-06,5.12E-06,16
311.04,-0.0002801,-9.14E-06,4.90E-06,16
311.05,-0.0002677,-8.86E-06,4.68E-06,16
311.06,-0.0002552,-8.57E-06,4.46E-06,16
311.07,-0.0002426,-8.28E-06,4.24E-06,16
311.08,-0.0002301,-7.98E-06,4.02E-06,16
311.09,-0.0002175,-7.69E-06,3.80E-06,16
311.1,-0.0002049,-7.40E-06,3.57E-06,16
311.11,-0.0001923,-7.10E-06,3.35E-06,16
311.12,-0.0001796,-6.81E-06,3.13E-06,16
311.13,-0.0001669,-6.51E-06,2.90E-06,16
311.14,-0.0001543,-6.21E-06,2.68E-06,16
311.15,-0.0001416,-5.91E-06,2.46E-06,16
311.16,-0.0001289,-5.62E-06,2.23E-06,16
311.17,-0.0001162,-5.32E-06,2.01E-06,16
311.18,-0.0001034,-5.02E-06,1.78E-06,16
311.19,-9.07E-05,-4.72E-06,1.56E-06,16
311.2,-7.80E-05,-4.41E-06,1.33E-06,16
311.21,-6.53E-05,-4.11E-06,1.11E-06,16
311.22,-5.26E-05,-3.81E-06,8.82E-07,16
311.23,-3.99E-05,-3.51E-06,6.58E-07,16
311.24,-2.72E-05,-3.21E-06,4.34E-07,16
311.25,-1.45E-05,-2.90E-06,2.10E-07,16
311.26,-1.86E-06,-2.60E-06,-1.37E-08,16
311.27,1.08E-05,-2.30E-06,-2.37E-07,16
311.28,2.34E-05,-2.00E-06,-4.60E-07,16
311.29,3.60E-05,-1.70E-06,-6.83E-07,16
311.3,4.86E-05,-1.39E-06,-9.05E-07,16
311.31,6.12E-05,-1.09E-06,-1.13E-06,16
311.32,7.37E-05,-7.89E-07,-1.35E-06,16
311.33,8.62E-05,-4.87E-07,-1.57E-06,16
311.34,9.86E-05,-1.86E-07,-1.79E-06,16
311.35,0.0001111,1.14E-07,-2.01E-06,16
311.36,0.0001234,4.14E-07,-2.23E-06,16
311.37,0.0001358,7.14E-07,-2.45E-06,16
311.38,0.0001481,1.01E-06,-2.66E-06,16
311.39,0.0001603,1.31E-06,-2.88E-06,16
311.4,0.0001726,1.61E-06,-3.09E-06,16
311.41,0.0001847,1.91E-06,-3.31E-06,16
311.42,0.0001968,2.20E-06,-3.52E-06,16
311.43,0.0002089,2.50E-06,-3.74E-06,16
311.44,0.0002209,2.79E-06,-3.95E-06,16
311.45,0.0002328,3.08E-06,-4.16E-06,16
311.46,0.0002447,3.38E-06,-4.37E-06,16
311.47,0.0002565,3.67E-06,-4.58E-06,16
311.48,0.0002682,3.96E-06,-4.78E-06,16
311.49,0.0002799,4.25E-06,-4.99E-06,16
311.5,0.0002915,4.53E-06,-5.19E-06,16
311.51,0.0003031,4.82E-06,-5.40E-06,16
311.52,0.0003145,5.10E-06,-5.60E-06,16
311.53,0.0003259,5.39E-06,-5.80E-06,16
311.54,0.0003372,5.67E-06,-6.00E-06,16
311.55,0.0003485,5.95E-06,-6.20E-06,16
311.56,0.0003596,6.23E-06,-6.40E-06,16
311.57,0.0003707,6.50E-06,-6.59E-06,16
311.58,0.0003817,6.78E-06,-6.78E-06,16
311.59,0.0003926,7.05E-06,-6.98E-06,16
311.6,0.0004034,7.32E-06,-7.17E-06,16
311.61,0.0004141,7.59E-06,-7.36E-06,16
311.62,0.0004247,7.86E-06,-7.54E-06,16
311.63,0.0004352,8.13E-06,-7.73E-06,16
311.64,0.0004456,8.39E-06,-7.91E-06,16
311.65,0.000456,8.65E-06,-8.10E-06,16
311.66,0.0004662,8.91E-06,-8.28E-06,16
311.67,0.0004763,9.17E-06,-8.45E-06,16
311.68,0.0004863,9.42E-06,-8.63E-06,16
311.69,0.0004962,9.68E-06,-8.81E-06,16
311.7,0.001,9.93E-06,-8.98E-06,16
311.71,0.001,1.02E-05,-9.15E-06,16
311.72,0.001,1.04E-05,-9.32E-06,16
311.73,0.001,1.07E-05,-9.48E-06,16
311.74,0.001,1.09E-05,-9.65E-06,16
311.75,0.001,1.12E-05,-9.81E-06,16
311.76,0.001,1.14E-05,-9.97E-06,16
311.77,0.001,1.16E-05,-1.01E-05,16
311.78,0.001,1.19E-05,-1.03E-05,16
311.79,0.001,1.21E-05,-1.04E-05,16
311.8,0.001,1.23E-05,-1.06E-05,16
311.81,0.001,1.25E-05,-1.07E-05,16
311.82,0.001,1.27E-05,-1.09E-05,16
311.83,0.001,1.30E-05,-1.10E-05,16
311.84,0.001,1.32E-05,-1.12E-05,16
311.85,0.001,1.34E-05,-1.13E-05,16
311.86,0.001,1.36E-05,-1.15E-05,16
311.87,0.001,1.38E-05,-1.16E-05,16
311.88,0.001,1.40E-05,-1.17E-05,16
311.89,0.001,1.42E-05,-1.19E-05,16
311.9,0.001,1.44E-05,-1.20E-05,16
311.91,0.001,1.46E-05,-1.21E-05,16
311.92,0.001,1.48E-05,-1.22E-05,16
311.93,0.001,1.50E-05,-1.24E-05,16
311.94,0.001,1.52E-05,-1.25E-05,16
311.95,0.001,1.53E-05,-1.26E-05,16
311.96,0.001,1.55E-05,-1.27E-05,16
311.97,0.001,1.57E-05,-1.28E-05,16
311.98,0.001,1.59E-05,-1.29E-05,16
311.99,0.001,1.60E-05,-1.30E-05,16
312,0.001,1.62E-05,-1.31E-05,16
312.01,0.001,1.64E-05,-1.32E-05,16
312.02,0.001,1.65E-05,-1.33E-05,16
312.03,0.001,1.67E-05,-1.34E-05,16
312.04,0.001,1.68E-05,-1.35E-05,16
312.05,0.001,1.70E-05,-1.36E-05,16
312.06,0.001,1.71E-05,-1.37E-05,16
312.07,0.001,1.72E-05,-1.38E-05,16
312.08,0.001,1.74E-05,-1.39E-05,16
312.09,0.001,1.75E-05,-1.39E-05,16
312.1,0.001,1.76E-05,-1.40E-05,16
312.11,0.001,1.78E-05,-1.41E-05,16
312.12,0.001,1.79E-05,-1.42E-05,16
312.13,0.001,1.80E-05,-1.42E-05,16
312.14,0.001,1.81E-05,-1.43E-05,16
312.15,0.001,1.82E-05,-1.44E-05,16
312.16,0.001,1.83E-05,-1.44E-05,16
312.17,0.001,1.84E-05,-1.45E-05,16
312.18,0.001,1.85E-05,-1.45E-05,16
312.19,0.001,1.86E-05,-1.46E-05,16
312.2,0.001,1.87E-05,-1.46E-05,16
312.21,0.001,1.88E-05,-1.47E-05,16
312.22,0.001,1.89E-05,-1.47E-05,16
312.23,0.001,1.90E-05,-1.48E-05,16
312.24,0.001,1.91E-05,-1.48E-05,16
312.25,0.001,1.91E-05,-1.48E-05,16
312.26,0.001,1.92E-05,-1.49E-05,16
312.27,0.001,1.93E-05,-1.49E-05,16
312.28,0.001,1.93E-05,-1.49E-05,16
312.29,0.001,1.94E-05,-1.49E-05,16
312.3,0.001,1.94E-05,-1.50E-05,16
312.31,0.001,1.95E-05,-1.50E-05,16
312.32,0.001,1.95E-05,-1.50E-05,16
312.33,0.001,1.96E-05,-1.50E-05,16
312.34,0.001,1.96E-05,-1.50E-05,16
312.35,0.001,1.97E-05,-1.50E-05,16
312.36,0.001,1.97E-05,-1.50E-05,16
312.37,0.001,1.97E-05,-1.50E-05,16
312.38,0.001,1.97E-05,-1.50E-05,16
312.39,0.001,1.98E-05,-1.50E-05,16
312.4,0.001,1.98E-05,-1.50E-05,16
312.41,0.001,1.98E-05,-1.50E-05,16
312.42,0.001,1.98E-05,-1.50E-05,16
312.43,0.001,1.98E-05,-1.49E-05,16
312.44,0.001,1.98E-05,-1.49E-05,16
312.45,0.001,1.98E-05,-1.49E-05,16
312.46,0.001,1.98E-05,-1.49E-05,16
312.47,0.001,1.98E-05,-1.48E-05,16
312.48,0.001,1.98E-05,-1.48E-05,16
312.49,0.001,1.97E-05,-1.48E-05,16
312.5,0.001,1.97E-05,-1.47E-05,16
312.51,0.001,1.97E-05,-1.47E-05,16
312.52,0.001,1.97E-05,-1.47E-05,16
312.53,0.001,1.96E-05,-1.46E-05,16
312.54,0.001,1.96E-05,-1.46E-05,16
312.55,0.001,1.95E-05,-1.45E-05,16
312.56,0.001,1.95E-05,-1.45E-05,16
312.57,0.001,1.94E-05,-1.44E-05,16
312.58,0.001,1.94E-05,-1.43E-05,16
312.59,0.001,1.93E-05,-1.43E-05,16
312.6,0.001,1.93E-05,-1.42E-05,16
312.61,0.001,1.92E-05,-1.41E-05,16
312.62,0.001,1.91E-05,-1.41E-05,16
312.63,0.001,1.91E-05,-1.40E-05,16
312.64,0.001,1.90E-05,-1.39E-05,16
312.65,0.001,1.89E-05,-1.39E-05,16
312.66,0.001,1.88E-05,-1.38E-05,16
312.67,0.001,1.88E-05,-1.37E-05,16
312.68,0.001,1.87E-05,-1.36E-05,16
312.69,0.001,1.86E-05,-1.35E-05,16
312.7,0.001,1.85E-05,-1.34E-05,16
312.71,0.001,1.84E-05,-1.33E-05,16
312.72,0.001,1.83E-05,-1.32E-05,16
312.73,0.001,1.82E-05,-1.31E-05,16
312.74,0.001,1.81E-05,-1.30E-05,16
312.75,0.001,1.80E-05,-1.29E-05,16
312.76,0.001,1.78E-05,-1.28E-05,16
312.77,0.001,1.77E-05,-1.27E-05,16
312.78,0.001,1.76E-05,-1.26E-05,16
312.79,0.001,1.75E-05,-1.25E-05,16
312.8,0.001,1.73E-05,-1.24E-05,16
312.81,0.001,1.72E-05,-1.23E-05,16
312.82,0.001,1.71E-05,-1.22E-05,16
312.83,0.001,1.69E-05,-1.21E-05,16
312.84,0.001,1.68E-05,-1.19E-05,16
312.85,0.001,1.67E-05,-1.18E-05,16
312.86,0.001,1.65E-05,-1.17E-05,16
312.87,0.001,1.64E-05,-1.16E-05,16
312.88,0.001,1.62E-05,-1.14E-05,16
312.89,0.001,1.61E-05,-1.13E-05,16
312.9,0.001,1.59E-05,-1.12E-05,16
312.91,0.001,1.57E-05,-1.10E-05,16
312.92,0.001,1.56E-05,-1.09E-05,16
312.93,0.001,1.54E-05,-1.07E-05,16
